,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,compass_1,compass_2,compass_3
5097,57.16,27.16,0.7903,0.4737,-0.3314,-0.2031,91.48,298.37,0.58,356.55
5098,57.01,29.86,0.7927,0.5062,-0.2927,-0.1723,79.36,294.25,358.27,354.59
5099,57.01,29.11,0.8126,0.5499,-0.1713,-0.0889,44.2,291.29,357.28,353.84
5100,57.46,28.96,0.8087,0.5704,-0.1323,-0.0567,32.35,289.11,356.46,356.27
5101,57.76,27.76,0.7686,0.5642,-0.2672,-0.1396,69.27,285.55,353.94,354.66
5102,56.41,29.71,0.6843,0.5205,-0.45,-0.2416,120.29,276.14,343.93,355.44
5103,55.51,30.61,0.6056,0.4841,-0.5584,-0.2951,148.34,250.23,317.83,353.98
5104,53.56,31.06,0.5825,0.4956,-0.5808,-0.2788,144.73,236.78,304.08,354.08
5105,54.91,31.06,0.5805,0.5303,-0.5789,-0.2161,128.66,237.51,303.06,353.76
5106,55.66,31.06,0.506,0.5226,-0.658,-0.1947,120.77,213.5,276.77,353.85
5107,54.01,31.66,0.1816,0.384,-0.8547,-0.2984,65.31,153.87,220.61,353.19
5108,52.06,32.86,-0.2322,0.1498,-0.8895,-0.3638,324.59,131.19,207.2,351.15
5109,48.76,35.71,-0.3908,0.0268,-0.8539,-0.3426,279.06,127.18,204.34,350.05
5110,46.66,37.66,-0.3553,0.0166,-0.8954,-0.2678,282.28,140.87,196.41,348.55
5111,47.86,35.56,-0.3333,-0.0129,-0.9242,-0.1862,283.25,154.66,187.34,347.97
5112,47.26,36.76,-0.4506,-0.1072,-0.8813,-0.0941,250.96,173.15,169.67,345.92
5113,46.36,36.16,-0.5842,-0.2302,-0.7782,0.0149,231.07,222.66,119.38,345.48
5114,45.46,36.46,-0.6259,-0.3275,-0.7011,0.0979,251.13,250.15,90.21,345.39
5115,46.96,37.06,-0.5458,-0.3755,-0.7396,0.1185,268.15,237.27,100.11,343.79
5116,45.76,34.96,-0.4832,-0.3782,-0.7813,0.114,276.04,227.0,109.4,341.17
5117,45.01,34.96,-0.6266,-0.3339,-0.6838,0.1685,263.79,256.31,89.3,342.26
5118,44.11,36.91,-0.8008,-0.2823,-0.4815,0.2173,279.14,299.68,54.52,341.21
5119,43.21,37.81,-0.8557,-0.2808,-0.3547,0.2512,304.45,311.89,45.31,342.83
5120,42.16,37.81,-0.7973,-0.3433,-0.4259,0.2553,299.5,297.71,54.07,341.14
5121,41.86,37.21,-0.6198,-0.4503,-0.6074,0.2099,291.34,260.0,77.84,341.2
5122,45.16,34.81,-0.6271,-0.4693,-0.5614,0.267,306.06,265.44,75.24,342.14
5123,45.46,36.76,-0.8069,-0.3402,-0.2836,0.3908,337.9,308.26,57.06,341.57
5124,42.16,37.06,-0.8878,-0.2148,-0.0171,0.4066,16.59,336.45,47.49,340.23
5125,40.06,37.66,-0.8933,-0.246,-0.0875,0.3658,2.71,329.76,44.17,339.09
5126,41.41,37.51,-0.7547,-0.377,-0.4789,0.2429,294.68,287.79,59.81,340.82
5127,43.36,37.66,-0.5179,-0.4654,-0.7082,0.1168,282.65,236.03,92.23,342.34
5128,45.46,35.71,-0.638,-0.4642,-0.576,0.2138,295.11,263.57,73.12,341.06
5129,47.26,36.46,-0.8454,-0.3511,-0.2173,0.3388,345.12,311.65,47.02,343.05
5130,42.46,36.76,-0.9004,-0.2407,0.0795,0.3536,36.53,336.59,39.07,340.36
5131,39.76,37.96,-0.9175,-0.1962,0.0652,0.3399,29.32,340.96,38.18,339.9
5132,40.06,37.96,-0.9111,-0.2202,-0.1007,0.3336,355.81,332.05,40.74,340.41
5133,39.91,38.56,-0.9132,-0.1575,-0.0417,0.3735,4.77,341.39,44.09,339.59
5134,39.76,38.71,-0.8834,0.0128,0.1836,0.4311,36.51,10.98,53.79,341.63
5135,39.01,40.81,-0.7933,0.1591,0.3764,0.4513,53.94,41.64,69.69,344.32
5136,35.26,39.76,-0.697,0.2605,0.4708,0.474,48.33,62.52,83.25,337.57
5137,34.21,40.51,-0.5905,0.3667,0.5277,0.4883,30.74,79.59,92.01,338.46
5138,34.66,40.06,-0.4424,0.4946,0.5924,0.4569,8.29,101.04,96.87,340.9
5139,30.16,42.61,-0.3076,0.5856,0.6222,0.4187,347.65,117.57,97.22,338.3
5140,30.76,42.46,-0.2252,0.6135,0.6324,0.4158,333.95,124.57,98.6,339.41
5141,29.26,40.66,-0.1156,0.6652,0.6478,0.3529,322.71,139.85,95.35,337.44
5142,27.61,42.16,0.072,0.732,0.6359,0.2337,308.59,167.71,84.78,341.1
5143,25.96,40.21,0.1828,0.7414,0.6205,0.1789,301.05,183.23,79.0,336.01
5144,25.36,41.11,0.1958,0.701,0.6511,0.2153,292.34,179.6,85.89,336.64
5145,25.81,40.81,0.213,0.6539,0.6869,0.2352,286.23,176.81,93.88,336.44
5146,25.66,40.96,0.2541,0.6107,0.7153,0.2252,280.62,179.11,99.34,334.65
5147,24.16,40.66,0.2541,0.5618,0.7572,0.2156,282.34,176.98,107.92,335.32
5148,25.36,40.81,0.2562,0.5232,0.7926,0.1799,287.06,178.78,113.54,336.07
5149,25.66,41.41,0.3356,0.5093,0.7861,0.1005,281.91,193.69,109.24,338.03
5150,23.26,39.76,0.389,0.4892,0.7794,0.0443,278.97,204.19,106.72,329.86
5151,23.56,40.51,0.3522,0.4688,0.8094,0.0334,286.07,200.22,113.02,332.14
5152,24.46,39.61,0.3718,0.4576,0.8077,0.0033,285.73,204.84,112.47,328.73
5153,24.91,39.61,0.4611,0.43,0.776,-0.0187,271.23,216.55,106.67,330.48
5154,24.31,39.46,0.4754,0.4066,0.7802,0.0023,263.92,214.95,108.97,332.31
5155,23.26,41.11,0.4327,0.3956,0.8085,0.0515,264.48,202.67,117.72,329.86
5156,25.21,40.96,0.4488,0.3955,0.7962,0.0904,256.34,199.97,117.39,331.56
5157,23.26,40.06,0.5036,0.3933,0.7596,0.1217,241.21,204.51,111.13,331.26
5158,24.16,40.66,0.5182,0.3889,0.7452,0.1578,232.96,202.11,111.09,336.8
5159,22.81,40.06,0.5155,0.3958,0.7382,0.1806,230.6,199.33,111.28,330.79
5160,24.16,40.66,0.5602,0.4164,0.6942,0.1755,224.97,215.66,93.82,334.44
5161,22.66,39.61,0.59,0.4134,0.6719,0.1719,221.56,226.37,83.86,332.38
5162,23.26,39.76,0.5574,0.3843,0.7106,0.1912,220.15,207.16,104.01,334.18
5163,24.16,40.66,0.5284,0.3673,0.7382,0.2026,223.49,193.9,117.64,331.07
5164,24.76,41.11,0.5735,0.3695,0.7051,0.1935,215.75,209.46,103.01,331.39
5165,24.16,39.91,0.6186,0.362,0.671,0.19,209.22,229.88,83.78,330.52
5166,23.71,40.21,0.6196,0.3406,0.6778,0.2017,204.46,224.57,90.06,330.61
5167,24.16,39.16,0.6422,0.3389,0.6566,0.2037,202.07,241.24,73.41,332.45
5168,24.76,38.26,0.7072,0.3397,0.589,0.1936,210.54,286.61,28.66,336.13
5169,24.01,40.51,0.7313,0.3234,0.5684,0.1936,213.87,299.77,16.85,332.58
5170,21.76,40.51,0.7215,0.2923,0.596,0.197,205.59,302.45,16.8,334.88
5171,22.36,39.91,0.7313,0.2794,0.5911,0.1943,206.63,309.03,11.56,330.59
5172,24.16,42.01,0.7706,0.278,0.5427,0.1855,220.06,318.46,2.66,334.44
5173,22.51,41.11,0.785,0.2597,0.5328,0.1798,223.13,323.97,359.14,332.53
5174,23.41,39.61,0.8296,0.1333,0.5026,0.2032,234.71,357.89,333.75,333.73
5175,22.06,38.26,0.8796,0.1729,0.4023,0.1859,258.93,345.93,342.8,330.55
5176,22.36,38.86,0.8971,0.2741,0.2889,0.1915,282.89,330.82,346.31,335.79
5177,20.26,40.06,0.8216,0.3373,0.4116,0.2044,250.98,318.33,354.24,336.75
5178,21.76,39.76,0.8312,0.305,0.4158,0.2077,250.23,324.47,350.84,330.21
5179,22.06,41.86,0.8334,0.2444,0.4418,0.2248,244.38,336.94,342.66,329.96
5180,23.56,39.76,0.8327,0.1568,0.457,0.2707,244.46,358.51,324.81,333.58
5181,21.61,40.21,0.8012,0.0589,0.4932,0.3338,247.89,24.88,301.36,333.43
5182,24.01,41.86,0.7448,-0.0497,0.5207,0.4144,265.47,48.15,279.7,338.51
5183,23.56,42.61,0.6423,-0.1692,0.5628,0.492,292.37,68.15,261.86,338.77
5184,25.96,43.06,0.5174,-0.2972,0.5819,0.5526,328.23,81.27,252.58,345.42
5185,26.41,40.66,0.426,-0.3444,0.5134,0.6606,2.01,76.36,246.43,346.58
5186,26.56,44.41,0.2954,-0.3833,0.4256,0.7647,39.12,68.59,235.65,347.57
5187,27.01,43.81,0.1404,-0.5181,0.381,0.7528,84.62,76.49,235.05,352.72
5188,28.36,42.16,0.0298,-0.5522,0.3232,0.768,111.96,71.09,226.02,355.76
5189,30.01,43.81,-0.0837,-0.4999,0.2381,0.8285,120.49,38.78,191.54,358.57
5190,28.51,44.11,-0.2119,-0.4751,0.1296,0.8442,117.96,1.95,152.92,357.59
5191,28.06,43.66,-0.3418,-0.4886,-0.041,0.8017,98.13,322.4,116.16,5.5
5192,29.86,41.86,-0.4399,-0.4229,-0.2004,0.7665,56.32,309.61,106.84,2.3
5193,30.01,42.46,-0.5389,-0.2551,-0.2556,0.761,12.95,318.07,106.91,8.25
5194,30.16,41.11,-0.5899,-0.1368,-0.3037,0.7356,341.92,321.99,105.66,11.8
5195,29.26,43.06,-0.6057,-0.0523,-0.3963,0.688,311.84,318.18,106.6,11.31
5196,29.71,42.76,-0.582,0.039,-0.5505,0.5973,273.17,302.56,116.1,16.33
5197,28.66,41.11,-0.6038,0.1528,-0.6058,0.4951,236.02,297.84,118.51,17.44
5198,29.41,42.16,-0.5438,0.2449,-0.7147,0.3655,214.01,241.09,170.66,21.95
5199,29.26,40.96,-0.5092,0.3328,-0.7568,0.2393,223.14,183.62,225.02,24.78
5200,30.01,39.91,-0.5429,0.3896,-0.7268,0.1588,228.18,151.91,254.81,23.75
5201,30.01,39.91,-0.5134,0.414,-0.742,0.1201,241.05,150.92,255.17,26.1
5202,29.26,38.86,-0.4576,0.4503,-0.761,0.0935,257.36,154.42,253.67,28.75
5203,29.41,39.01,-0.4618,0.4772,-0.7459,0.0504,265.03,147.25,259.95,28.41
5204,28.96,38.56,-0.5116,0.4686,-0.7202,-0.005,265.87,134.39,266.85,29.68
5205,26.71,40.21,-0.5025,0.4735,-0.7219,-0.0461,274.03,132.14,266.34,33.32
5206,28.96,38.86,-0.5367,0.46,-0.7052,-0.055,270.13,126.18,269.95,29.68
5207,29.41,38.71,-0.5537,0.4391,-0.7061,-0.045,264.12,124.84,269.91,28.41
5208,27.61,38.71,-0.5762,0.4203,-0.6993,-0.0484,260.16,120.97,271.54,31.78
5209,28.21,38.86,-0.5866,0.4294,-0.6834,-0.0672,263.84,116.95,274.89,31.45
5210,27.76,39.61,-0.5991,0.451,-0.6538,-0.101,272.39,111.27,279.95,30.04
5211,26.71,38.86,-0.6218,0.4649,-0.616,-0.1334,280.12,104.43,285.55,30.54
5212,28.51,39.91,-0.6313,0.4751,-0.5941,-0.1507,285.26,101.42,288.23,28.46
5213,26.71,38.11,-0.5808,0.517,-0.6102,-0.1517,293.0,109.58,284.53,30.54
5214,27.46,38.11,-0.5279,0.565,-0.6062,-0.186,309.09,114.43,282.53,31.47
5215,28.21,38.56,-0.5837,0.5461,-0.5504,-0.2413,315.45,102.63,287.46,34.04
5216,27.46,37.06,-0.5447,0.5686,-0.5825,-0.2018,312.21,110.83,285.22,33.25
5217,29.11,37.66,-0.5298,0.5784,-0.593,-0.1818,310.57,114.21,284.7,30.44
5218,28.66,38.26,-0.5633,0.5554,-0.5743,-0.2106,311.21,107.69,286.03,32.78
5219,27.31,39.46,-0.5863,0.524,-0.5656,-0.2485,312.49,101.92,284.99,33.62
5220,29.41,37.66,-0.5719,0.5175,-0.5774,-0.2677,314.91,102.66,281.86,30.62
5221,28.06,36.91,-0.554,0.5127,-0.5974,-0.2706,314.77,105.05,278.7,31.37
5222,28.21,38.86,-0.5853,0.4764,-0.5883,-0.2904,311.33,99.23,278.78,33.62
5223,30.76,38.11,-0.6062,0.4418,-0.5948,-0.2891,304.5,96.36,278.14,31.37
5224,30.01,38.56,-0.5768,0.4542,-0.6224,-0.2714,303.75,102.26,275.08,29.9
5225,29.41,38.71,-0.5889,0.4571,-0.602,-0.2861,306.84,99.18,277.16,31.69
5226,29.41,37.96,-0.6178,0.4476,-0.5637,-0.3167,311.22,92.27,280.37,34.16
5227,28.36,37.21,-0.6125,0.4564,-0.5617,-0.3179,313.11,92.98,280.48,31.54
5228,28.51,37.51,-0.5083,0.5344,-0.6095,-0.2907,324.02,109.29,275.31,31.18
5229,30.61,37.96,-0.5354,0.5443,-0.5575,-0.3258,331.95,102.76,279.85,30.67
5230,28.51,37.81,-0.578,0.5115,-0.5236,-0.3606,332.65,94.23,281.37,32.28
5231,27.76,37.51,-0.5557,0.5367,-0.5476,-0.3215,329.45,100.49,281.58,33.4
5232,29.71,37.51,-0.5731,0.5371,-0.5261,-0.326,330.72,97.75,283.99,30.58
5233,28.21,38.11,-0.6027,0.5148,-0.498,-0.3517,332.44,91.54,285.32,31.9
5234,29.11,37.21,-0.6209,0.4856,-0.4824,-0.3821,333.64,86.29,284.43,33.42
5235,29.71,38.56,-0.6166,0.4744,-0.4705,-0.4165,338.68,83.74,282.36,30.58
5236,29.11,38.71,-0.6154,0.472,-0.4552,-0.4374,343.04,81.87,281.84,33.0
5237,30.01,37.06,-0.6472,0.4394,-0.4423,-0.4387,338.44,76.91,283.17,32.01
5238,28.96,37.51,-0.6636,0.4128,-0.4619,-0.4194,329.05,76.04,283.29,33.96
5239,29.41,38.71,-0.6568,0.4161,-0.4821,-0.4038,325.43,78.59,282.65,33.76
5240,27.46,38.86,-0.6643,0.4124,-0.47,-0.4096,326.68,76.84,283.44,33.69
5241,29.11,38.71,-0.6759,0.4087,-0.4491,-0.4176,329.18,74.2,284.89,32.38
5242,28.51,37.81,-0.6361,0.4639,-0.4658,-0.404,334.84,82.01,284.21,32.7
5243,29.11,37.21,-0.551,0.5713,-0.4613,-0.3965,353.65,94.5,285.09,33.42
5244,31.51,38.11,-0.6318,0.4873,-0.3518,-0.4894,3.72,73.88,285.87,31.16
5245,28.36,37.96,-0.6432,0.4658,-0.3622,-0.488,358.71,72.31,285.15,34.11
5246,29.11,37.21,-0.6264,0.494,-0.4001,-0.4511,353.63,78.93,285.86,32.38
5247,29.41,38.71,-0.6504,0.4706,-0.3768,-0.4621,353.66,74.12,286.83,32.11
5248,29.86,37.66,-0.6801,0.4218,-0.3394,-0.4943,354.88,65.54,286.33,31.3
5249,28.06,36.91,-0.6799,0.394,-0.3299,-0.5231,355.82,61.82,283.6,33.34
5250,29.41,36.16,-0.6576,0.3893,-0.3367,-0.5501,358.34,61.96,279.67,32.74
5251,30.31,39.61,-0.6305,0.406,-0.3388,-0.5682,3.92,63.84,277.16,30.71
5252,29.26,36.46,-0.6492,0.3689,-0.3421,-0.5704,357.33,60.41,276.62,32.66
5253,28.96,37.51,-0.6544,0.3516,-0.3768,-0.5533,348.05,61.87,275.99,31.22
5254,28.51,38.86,-0.6488,0.3631,-0.4061,-0.5313,343.77,65.76,276.12,33.76
5255,29.86,38.71,-0.6688,0.3384,-0.3722,-0.5473,345.35,60.14,277.16,31.72
5256,29.41,38.26,-0.6598,0.3554,-0.3531,-0.5601,352.23,60.05,277.09,31.69
5257,29.26,38.11,-0.632,0.4266,-0.3583,-0.5387,0.76,67.71,279.38,32.66
5258,30.61,37.96,-0.6844,0.3637,-0.2852,-0.5638,2.26,55.05,281.62,30.67
5259,29.41,38.26,-0.7009,0.3494,-0.2696,-0.5603,1.55,52.37,283.11,31.69
5260,30.31,37.81,-0.7027,0.3604,-0.2992,-0.5354,356.04,55.85,284.34,30.08
5261,30.76,39.16,-0.7081,0.3606,-0.3136,-0.5198,352.07,57.01,285.28,32.38
5262,30.31,37.51,-0.7099,0.3561,-0.3032,-0.5265,353.63,55.72,285.2,30.71
5263,30.76,38.56,-0.7075,0.3338,-0.2967,-0.5477,353.78,52.99,282.96,32.38
5264,29.11,39.46,-0.6928,0.3226,-0.3107,-0.5652,352.44,53.12,279.69,30.44
5265,30.16,36.91,-0.6769,0.3255,-0.3286,-0.5726,351.75,55.0,277.39,30.42
5266,31.06,36.76,-0.7006,0.2749,-0.3243,-0.573,343.97,49.85,277.71,30.51
5267,28.51,37.06,-0.7164,0.2304,-0.3275,-0.5713,336.23,46.04,277.8,32.28
5268,29.71,38.56,-0.717,0.229,-0.341,-0.5632,333.27,47.08,277.86,31.64
5269,30.01,38.11,-0.7188,0.2366,-0.333,-0.5625,335.46,47.02,278.56,30.96
5270,29.86,37.96,-0.7283,0.2268,-0.3067,-0.5693,338.27,43.78,279.59,30.24
5271,28.36,37.66,-0.706,0.2792,-0.3143,-0.5699,345.58,49.33,278.86,31.54
5272,29.71,37.51,-0.6953,0.3324,-0.3037,-0.5602,354.29,53.46,280.85,31.64
5273,30.31,38.56,-0.7142,0.3048,-0.2504,-0.5783,359.41,46.46,281.88,28.57
5274,29.41,37.21,-0.7248,0.2978,-0.2696,-0.5598,353.43,47.29,283.2,29.52
5275,28.66,39.46,-0.7382,0.2956,-0.2846,-0.5355,348.1,48.18,285.42,33.41
5276,28.96,38.56,-0.7429,0.2983,-0.276,-0.532,349.37,47.73,286.43,31.22
5277,29.26,36.76,-0.7429,0.2954,-0.2741,-0.5345,349.5,47.31,286.23,32.03
5278,29.86,39.46,-0.7459,0.2702,-0.2711,-0.545,347.38,44.66,285.1,31.3
5279,29.41,37.66,-0.737,0.2591,-0.2648,-0.5654,348.83,43.2,282.8,30.62
5280,30.61,36.91,-0.7182,0.2595,-0.2638,-0.5893,351.61,43.28,279.6,30.05
5281,30.61,37.66,-0.7208,0.2295,-0.2865,-0.588,343.54,42.43,278.39,29.62
5282,30.61,38.26,-0.7221,0.1981,-0.3321,-0.5737,330.78,43.59,277.2,31.7
5283,31.06,39.91,-0.6968,0.2392,-0.382,-0.5579,329.21,52.0,275.09,27.99
5284,30.91,38.71,-0.7058,0.2382,-0.3552,-0.5647,333.13,49.3,276.48,28.32
5285,29.71,37.06,-0.7173,0.2239,-0.3173,-0.5784,337.37,44.59,277.59,29.49
5286,30.31,38.11,-0.7127,0.2511,-0.3091,-0.5775,342.68,46.32,278.25,28.57
5287,31.51,39.16,-0.6499,0.3774,-0.3139,-0.5802,3.42,58.78,277.45,29.12
5288,31.81,38.56,-0.6989,0.2829,-0.1972,-0.6266,9.04,40.13,277.9,29.92
5289,29.86,38.26,-0.7092,0.2444,-0.1952,-0.6318,3.66,36.41,277.21,31.72
5290,28.66,37.66,-0.6996,0.2896,-0.2651,-0.597,357.11,46.21,278.44,34.44
5291,30.61,38.71,-0.7175,0.273,-0.2593,-0.586,354.02,44.16,280.31,29.2
5292,30.76,39.91,-0.7345,0.2312,-0.2172,-0.5999,355.22,36.92,280.73,30.76
5293,29.11,38.26,-0.7293,0.2185,-0.2088,-0.6138,355.85,35.13,279.17,32.38
5294,29.26,36.76,-0.7093,0.2292,-0.2235,-0.6279,356.65,37.32,276.4,29.43
5295,30.01,35.71,-0.6911,0.2433,-0.2208,-0.6438,0.93,38.36,274.22,29.9
5296,29.41,39.46,-0.6943,0.2171,-0.1999,-0.6564,0.84,34.33,273.35,31.69
5297,31.36,38.71,-0.7149,0.1283,-0.1864,-0.6616,348.89,25.61,273.16,27.97
5298,28.66,36.91,-0.7061,0.1385,-0.2209,-0.6584,345.11,29.38,272.05,30.16
5299,30.91,38.26,-0.7051,0.1474,-0.202,-0.6636,349.77,28.54,272.17,29.8
5300,30.91,38.71,-0.7102,0.113,-0.1232,-0.6838,357.65,19.22,271.97,29.8
5301,30.76,38.56,-0.7043,0.1229,-0.0819,-0.6944,6.35,16.69,271.28,31.78
5302,28.66,37.96,-0.6757,0.2783,-0.1041,-0.6746,27.16,32.1,274.01,31.71
5303,30.76,39.91,-0.6767,0.2922,-0.0197,-0.6755,43.19,26.99,275.35,32.78
5304,28.06,37.21,-0.6687,0.2574,0.0175,-0.6973,44.97,20.26,271.66,35.01
5305,29.86,38.71,-0.6729,0.3036,-0.0325,-0.6738,42.87,29.08,275.54,32.34
5306,29.71,36.01,-0.6911,0.3054,-0.047,-0.6533,39.04,30.87,278.66,32.26
5307,30.61,37.66,-0.6972,0.2594,-0.0141,-0.6681,38.17,23.74,276.49,32.71
5308,29.71,36.46,-0.6894,0.2321,-0.0129,-0.686,35.0,20.74,273.51,33.69
5309,28.96,37.06,-0.6723,0.2491,-0.0496,-0.6954,32.49,24.88,271.67,33.96
5310,30.91,39.76,-0.6515,0.2613,-0.0567,-0.71,34.57,26.15,269.13,31.45
5311,30.16,37.96,-0.6507,0.2188,-0.0519,-0.7252,28.93,21.83,266.61,33.49
5312,28.96,38.11,-0.6589,0.1748,-0.0789,-0.7274,17.29,20.43,265.9,33.96
5313,31.06,38.56,-0.6569,0.2112,-0.1316,-0.7117,14.67,27.95,267.24,30.51
5314,31.06,38.11,-0.6526,0.2227,-0.1445,-0.7097,14.65,29.99,267.17,27.99
5315,30.76,39.16,-0.6474,0.2136,-0.1403,-0.718,14.37,28.8,265.92,30.76
5316,30.31,37.51,-0.6436,0.2229,-0.1467,-0.7173,15.06,30.11,265.83,30.08
5317,30.61,39.76,-0.6195,0.3325,-0.1694,-0.6907,28.87,41.83,269.32,31.09
5318,31.51,38.86,-0.6007,0.3829,-0.1329,-0.6891,43.2,43.77,270.92,30.76
5319,31.36,37.66,-0.6136,0.2843,-0.0887,-0.7313,35.75,30.2,264.86,32.08
5320,31.06,37.51,-0.6185,0.3256,-0.1479,-0.6997,31.66,39.33,268.64,31.53
5321,31.66,36.91,-0.6332,0.3298,-0.1662,-0.6802,27.55,41.51,271.14,28.8
5322,31.66,36.91,-0.6533,0.2726,-0.1331,-0.6937,23.57,33.53,270.12,31.24
5323,30.61,38.26,-0.659,0.2339,-0.1143,-0.7057,20.68,28.52,268.71,31.09
5324,30.16,38.71,-0.6516,0.2372,-0.1129,-0.7116,21.96,28.6,267.77,32.49
5325,31.06,38.11,-0.6331,0.2371,-0.1121,-0.7283,23.47,28.26,264.97,32.52
5326,31.51,37.81,-0.6177,0.2361,-0.1234,-0.7399,22.72,28.93,262.65,29.74
5327,30.76,38.11,-0.6237,0.2424,-0.1561,-0.7266,18.12,32.4,263.92,29.71
5328,29.86,38.26,-0.6228,0.2636,-0.174,-0.7158,18.49,35.8,265.05,30.24
5329,31.66,37.96,-0.6311,0.2509,-0.1533,-0.7179,19.2,32.98,265.48,29.22
5330,29.86,37.96,-0.6404,0.2191,-0.1241,-0.7256,18.3,27.82,265.13,30.67
5331,30.61,38.26,-0.6401,0.2149,-0.1213,-0.7276,18.13,27.21,264.88,30.67
5332,31.36,37.21,-0.6367,0.2388,-0.1284,-0.7219,20.9,29.84,265.61,30.07
5333,31.96,37.96,-0.6298,0.2704,-0.1135,-0.7193,28.48,31.32,266.42,31.0
5334,30.01,37.51,-0.591,0.3668,-0.0653,-0.7154,53.19,36.12,267.93,32.42
5335,30.91,38.71,-0.6084,0.2774,-0.0207,-0.7433,45.56,23.55,263.41,31.86
5336,30.91,37.96,-0.6244,0.2414,-0.0471,-0.7414,34.81,22.9,263.76,32.85
5337,31.36,36.91,-0.6363,0.242,-0.0683,-0.7293,30.87,25.02,265.65,32.08
5338,31.96,38.71,-0.6536,0.2087,-0.0803,-0.7231,22.69,23.37,266.58,31.0
5339,31.36,36.91,-0.6705,0.1511,-0.0868,-0.7211,11.65,19.24,266.82,31.48
5340,30.16,37.96,-0.6805,0.1292,-0.0941,-0.7151,6.5,18.12,267.67,29.99
5341,30.91,38.26,-0.6789,0.1214,-0.112,-0.7154,2.49,18.98,267.2,29.38
5342,30.76,38.56,-0.6679,0.0863,-0.1488,-0.724,351.54,19.38,264.66,29.29
5343,31.51,38.86,-0.6602,0.0298,-0.1865,-0.7269,336.58,18.49,262.58,26.57
5344,30.91,39.46,-0.6448,-0.0729,-0.2174,-0.7292,314.51,14.0,260.14,29.38
5345,29.26,39.61,-0.6396,-0.2309,-0.2549,-0.6875,279.9,4.12,264.37,31.61
5346,29.71,40.21,-0.6224,-0.3394,-0.3073,-0.6348,251.14,356.81,270.51,29.49
5347,29.41,39.01,-0.6108,-0.3571,-0.3716,-0.6011,235.93,1.29,270.14,26.8
5348,30.91,39.76,-0.6253,-0.4213,-0.3726,-0.541,225.62,341.4,290.69,24.53
5349,29.26,39.91,-0.6245,-0.5413,-0.3263,-0.4587,230.56,298.07,329.04,23.06
5350,27.31,40.81,-0.5837,-0.6382,-0.3293,-0.3788,239.55,266.35,357.48,24.25
5351,29.11,40.81,-0.5365,-0.6998,-0.3716,-0.2906,252.71,244.47,20.57,21.65
5352,26.86,41.86,-0.5065,-0.755,-0.3829,-0.1636,281.17,235.88,32.26,23.28
5353,26.86,43.36,-0.484,-0.8087,-0.3339,0.0132,324.85,236.14,35.45,21.08
5354,25.36,40.51,-0.4128,-0.8508,-0.2799,0.1655,5.8,232.76,37.86,21.04
5355,24.01,42.16,-0.2985,-0.8794,-0.2526,0.2716,38.16,224.48,39.91,18.0
5356,23.26,42.16,-0.1714,-0.8831,-0.2675,0.3453,62.42,214.74,43.69,16.19
5357,23.26,41.86,-0.0598,-0.8746,-0.2876,0.3858,79.64,205.15,45.65,15.16
5358,24.31,42.61,0.0363,-0.8555,-0.2883,0.4285,97.91,196.36,44.74,12.19
5359,25.21,42.46,0.1137,-0.8122,-0.2813,0.4982,121.7,191.31,44.85,12.09
5360,23.41,43.06,0.1945,-0.7632,-0.2645,0.5566,144.52,179.54,37.89,5.13
5361,22.51,41.56,0.2862,-0.726,-0.2283,0.5821,154.81,136.62,359.56,4.95
5362,21.61,43.81,0.3706,-0.68,-0.1827,0.6057,147.13,88.29,314.86,1.59
5363,21.91,42.46,0.438,-0.6154,-0.1552,0.6367,133.74,60.34,291.04,1.57
5364,24.16,43.51,0.5041,-0.5423,-0.1165,0.6621,113.32,45.56,280.08,0.71
5365,22.66,42.76,0.565,-0.4633,-0.0597,0.6802,88.49,38.12,275.42,1.52
5366,22.06,42.91,0.6166,-0.3949,0.0134,0.6809,62.84,36.3,274.86,357.27
5367,23.71,40.96,0.6606,-0.3249,0.091,0.6707,36.8,35.51,275.06,353.5
5368,23.11,42.01,0.6982,-0.2534,0.1806,0.6448,8.55,36.04,275.94,348.98
5369,22.66,42.46,0.7192,-0.1957,0.2967,0.597,337.73,40.38,276.5,348.76
5370,23.41,42.76,0.709,-0.1467,0.4424,0.5292,303.67,50.1,273.15,346.66
5371,23.26,42.61,0.6763,-0.0671,0.5855,0.4418,265.77,63.35,263.57,342.79
5372,25.06,40.81,0.67,0.043,0.6561,0.3447,229.33,71.06,256.34,340.85
5373,25.21,42.46,0.6599,0.1464,0.6965,0.2408,196.43,95.23,232.91,338.26
5374,24.31,40.51,0.6293,0.2294,0.73,0.1359,202.31,207.83,122.08,334.29
5375,23.56,39.01,0.5995,0.2944,0.7437,0.0297,229.23,227.87,105.01,331.57
5376,26.41,40.21,0.5842,0.3315,0.7365,-0.0802,252.33,238.93,99.53,333.96
5377,25.66,40.21,0.5573,0.3533,0.7302,-0.1772,272.96,244.16,100.26,333.3
5378,27.01,40.66,0.548,0.3668,0.6986,-0.2777,291.62,252.77,99.06,329.51
5379,26.71,38.86,0.6038,0.3427,0.5951,-0.4047,307.63,273.62,92.3,329.23
5380,25.81,39.01,0.6524,0.2693,0.4677,-0.5321,322.23,296.18,90.22,331.09
5381,23.41,38.56,0.6135,0.2326,0.4129,-0.6317,335.43,304.31,98.19,325.8
