,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
351,0.7062,0.4148,0.2109,0.5336,264.45,327.52,300.56,295.15
352,0.7245,0.3562,0.2373,0.5402,266.44,337.7,296.33,291.3
353,0.7014,0.3174,0.3126,0.5565,255.31,350.83,287.66,291.08
354,0.634,0.1679,0.3401,0.6739,277.78,19.02,259.31,295.04
355,0.6244,0.0897,0.3263,0.704,295.49,24.26,256.02,294.24
356,0.6427,-0.0578,0.4551,0.6136,298.14,47.53,258.77,291.63
357,0.6285,-0.2045,0.4553,0.5965,321.67,57.91,262.32,296.28
358,0.7467,-0.2807,0.4035,0.4482,318.91,56.5,286.93,295.41
359,0.8552,-0.2508,0.368,0.265,300.46,45.97,312.7,299.63
360,0.8879,-0.2541,0.3205,0.2107,304.96,41.39,322.73,300.65
361,0.9027,-0.2171,0.2976,0.2225,307.72,35.74,323.74,299.81
362,0.89,-0.2845,0.318,0.1606,303.31,43.74,327.97,298.61
363,0.8305,-0.3993,0.3546,0.1581,304.86,61.01,321.99,297.17
364,0.7774,-0.4522,0.394,0.1895,307.64,71.78,313.49,302.89
365,0.7379,-0.5068,0.3614,0.261,328.82,76.48,308.73,299.03
366,0.7444,-0.4711,0.2661,0.3913,356.86,65.5,303.53,301.98
367,0.7971,-0.2402,0.2223,0.5074,347.29,37.76,292.87,304.66
368,0.7721,0.1324,0.0985,0.6137,323.32,354.95,283.86,298.34
369,0.6883,0.1118,0.259,0.6683,299.2,12.88,268.18,294.11
370,0.7397,0.1324,0.166,0.6385,310.99,1.02,278.18,299.0
371,0.7311,0.2481,-0.1028,0.6273,341.48,330.12,281.22,296.57
372,0.6355,0.3972,-0.2838,0.5982,346.85,301.79,277.13,297.79
373,0.6394,0.4935,-0.247,0.5354,335.45,293.58,288.17,292.8
374,0.5964,0.6078,-0.3375,0.4012,350.24,271.91,296.87,293.99
375,0.4964,0.7486,-0.2367,0.3704,322.72,255.78,310.36,295.12
376,0.4744,0.7625,-0.1503,0.4134,301.6,256.22,314.61,291.16
377,0.4433,0.7571,-0.1214,0.4643,286.92,257.35,312.18,291.14
378,0.4312,0.67,0.0525,0.6019,243.17,280.63,301.01,291.85
379,0.493,0.4985,0.2394,0.6717,230.17,336.36,267.72,292.77
380,0.4929,0.4351,0.2177,0.7214,245.23,347.7,255.44,297.03
381,0.4416,0.4452,0.1713,0.7599,248.23,346.29,247.62,297.88
382,0.4863,0.4415,0.1107,0.7458,259.96,335.71,257.68,296.09
383,0.544,0.5114,0.0214,0.6649,270.62,312.04,279.3,296.57
384,0.5715,0.6291,-0.1178,0.5135,298.48,282.13,301.18,296.57
385,0.7847,0.6067,-0.0346,0.1226,349.17,285.23,346.38,294.08
386,0.8999,0.4097,0.1027,-0.1089,349.03,310.25,16.34,299.52
387,0.9237,0.1973,0.2398,-0.2245,318.48,329.67,33.0,299.01
388,0.8165,0.0374,0.3343,-0.4692,298.56,334.16,66.97,303.69
389,0.7445,-0.0929,0.53,-0.3953,240.79,326.3,75.62,304.25
390,0.6832,-0.0906,0.6744,-0.2651,208.38,287.59,101.78,307.19
391,0.6848,0.0764,0.6569,-0.3061,242.95,283.88,95.54,306.54
392,0.7778,0.2313,0.5758,-0.0993,243.6,295.86,53.01,306.96
393,0.8993,0.3406,0.2695,0.0515,297.37,316.8,6.11,305.96
394,0.9532,0.2758,0.1008,0.0724,333.16,328.3,355.14,304.51
395,0.9696,0.1173,0.1475,0.1559,322.35,348.95,343.57,302.37
396,0.9691,-0.2057,0.0706,0.1167,349.82,24.63,345.15,303.91
397,0.9193,-0.3279,0.1121,0.1866,350.39,40.32,335.28,303.77
398,0.9148,-0.3328,0.2128,0.0841,321.05,43.14,341.74,303.77
399,0.8409,-0.3873,0.3742,-0.054,275.69,55.49,344.43,307.16
400,0.692,-0.3917,0.5998,-0.0893,231.67,93.46,307.38,308.25
401,0.4472,-0.4182,0.7715,-0.1731,246.82,168.81,242.95,312.38
402,0.0898,-0.4046,0.8583,-0.3026,312.97,209.16,224.29,310.93
403,-0.1678,-0.3359,0.8519,-0.365,4.67,227.32,224.06,317.94
404,-0.2821,-0.3296,0.7317,-0.5257,7.61,253.22,231.33,318.01
405,-0.4249,-0.1991,0.4899,-0.7347,14.21,296.37,235.67,319.93
406,-0.5633,0.0022,0.2899,-0.7737,38.55,331.8,247.23,318.49
407,-0.5346,0.1313,0.2599,-0.7933,58.19,341.86,243.21,320.92
408,-0.617,0.227,0.2238,-0.7195,74.15,356.99,260.21,324.49
409,-0.7784,0.168,0.165,-0.5819,53.8,4.46,287.5,322.8
410,-0.811,0.1608,0.0605,-0.5592,32.28,11.6,292.47,324.3
411,-0.8467,0.1185,-0.0101,-0.5186,12.15,12.25,297.68,325.88
412,-0.8273,0.2065,-0.0891,-0.5148,7.47,25.75,297.07,325.29
413,-0.6995,0.2944,-0.1535,-0.6328,18.16,37.86,278.85,325.9
414,-0.5766,0.28,-0.2391,-0.7294,15.26,42.66,259.63,325.73
415,-0.4986,0.2154,-0.3448,-0.7656,358.39,47.97,245.79,325.83
416,-0.4025,0.2031,-0.3198,-0.8333,9.3,44.33,233.46,324.57
417,-0.3966,0.1892,-0.2231,-0.8702,17.52,33.0,231.6,322.44
418,-0.3256,0.2097,-0.1829,-0.9036,30.12,28.93,223.54,323.21
419,-0.3376,0.1495,-0.2121,-0.9048,14.63,29.26,222.83,322.66
420,-0.3505,0.1732,-0.1999,-0.8984,19.69,29.2,225.19,323.75
421,-0.3243,0.1863,-0.0719,-0.9246,34.66,15.42,221.01,321.78
422,-0.2736,0.1935,0.0479,-0.941,45.95,0.98,212.62,324.63
423,-0.3345,0.1511,0.1169,-0.9228,41.84,352.95,218.55,321.13
424,-0.3425,0.0528,0.1456,-0.9267,22.79,346.21,219.19,323.81
425,-0.4382,-0.0363,0.2156,-0.8719,14.44,335.73,231.81,324.3
426,-0.6208,-0.0422,0.281,-0.7306,33.39,331.09,256.37,324.83
427,-0.7099,-0.0347,0.2924,-0.6398,43.52,332.88,270.63,326.25
428,-0.7669,-0.1346,0.2206,-0.5874,20.76,331.75,282.48,327.36
429,-0.7736,-0.3133,0.1646,-0.5256,351.43,318.73,293.22,328.69
430,-0.7319,-0.4236,0.071,-0.529,319.74,312.23,297.28,327.31
431,-0.666,-0.5886,-0.0717,-0.4525,282.16,292.42,318.22,327.97
432,-0.5647,-0.6958,-0.1115,-0.4296,267.28,270.58,331.42,325.93
433,-0.3809,-0.8436,-0.0887,-0.368,272.99,232.75,349.62,323.64
434,-0.1879,-0.9303,-0.1062,-0.2967,287.4,200.82,6.14,321.22
435,-0.121,-0.9396,-0.0988,-0.3045,286.8,192.02,8.01,320.96
436,0.0367,-0.9594,-0.0703,-0.2707,298.09,172.74,10.39,321.25
437,0.1114,-0.9579,-0.1504,-0.2175,314.95,162.43,21.38,318.58
438,0.0123,-0.973,-0.1498,-0.1753,320.56,175.35,18.32,317.48
439,-0.0059,-0.9822,-0.1304,-0.1354,328.96,178.59,15.32,318.76
440,-0.0962,-0.9677,-0.1968,-0.1251,327.48,188.2,21.81,317.15
441,-0.3502,-0.8723,-0.1904,-0.2832,282.28,220.25,9.9,320.47
442,-0.3906,-0.817,-0.3178,-0.2809,269.96,220.57,25.1,320.97
443,-0.4298,-0.7859,-0.4173,-0.1533,286.32,223.18,40.92,324.85
444,-0.529,-0.7179,-0.3999,-0.2117,266.71,239.28,30.68,322.48
445,-0.6681,-0.6106,-0.4124,-0.1032,274.76,263.29,29.81,324.0
446,-0.7539,-0.4906,-0.4255,0.0997,294.13,280.75,42.57,324.0
447,-0.8505,-0.3954,-0.345,-0.0348,284.18,304.71,15.71,325.4
448,-0.9099,-0.3195,-0.193,-0.1809,304.33,324.65,346.54,325.04
449,-0.938,-0.2486,-0.0505,-0.2363,335.49,333.07,334.67,326.2
450,-0.8992,-0.1262,0.0346,-0.4175,355.05,345.16,310.51,325.3
451,-0.7223,0.2303,0.2085,-0.6177,71.73,5.32,280.66,322.16
452,-0.2517,0.617,0.4537,-0.5917,146.86,232.61,113.13,326.93
453,-0.1817,0.4988,0.5857,-0.6125,110.96,251.09,140.35,333.32
454,-0.5329,0.2861,0.4528,-0.6551,118.05,325.93,238.58,334.24
455,-0.5758,0.1773,0.3192,-0.7315,77.65,340.28,249.41,333.86
456,-0.4688,0.1019,0.3193,-0.8173,55.53,331.2,232.42,330.59
457,-0.4906,0.0115,0.2621,-0.831,32.08,333.8,237.36,328.71
458,-0.5063,-0.1252,0.2562,-0.8138,6.39,327.0,242.83,327.06
459,-0.4542,-0.1983,0.398,-0.772,6.35,307.26,239.36,327.06
460,-0.4143,-0.2455,0.5439,-0.6872,13.0,286.84,237.34,328.68
461,-0.3743,-0.2468,0.6904,-0.5677,27.37,265.56,232.02,324.96
462,-0.3662,-0.2289,0.766,-0.4762,40.12,252.77,228.13,327.72
463,-0.3594,-0.1842,0.8347,-0.3744,55.04,238.66,220.56,330.02
464,-0.3069,-0.1517,0.9254,-0.1624,62.5,207.42,206.42,330.97
465,-0.1487,-0.0707,0.9814,0.0992,35.62,169.49,186.59,333.58
466,-0.114,0.0799,0.9105,0.3893,16.72,132.7,166.31,335.97
467,-0.1725,0.2432,0.8181,0.4917,4.94,117.22,145.38,338.2
468,-0.1918,0.4496,0.6735,0.5544,332.21,108.72,122.54,342.62
469,-0.1121,0.5579,0.5031,0.6504,284.39,99.38,116.49,347.34
470,-0.1751,0.5608,0.5633,0.581,305.95,107.21,110.35,350.15
471,-0.2659,0.6527,0.5371,0.4634,322.77,116.92,90.4,348.61
472,-0.2724,0.8168,0.3448,0.374,309.94,129.14,57.82,351.68
473,-0.2469,0.8053,0.4249,0.3317,322.16,134.08,63.72,349.91
474,-0.1697,0.7543,0.5198,0.3634,316.33,136.94,77.84,356.15
475,-0.0681,0.8071,0.5724,0.1279,345.23,165.02,71.66,350.3
476,0.0096,0.7722,0.6251,-0.113,18.71,189.11,78.73,354.81
477,0.0214,0.7466,0.6648,-0.0159,359.47,183.04,83.36,348.8
478,-0.135,0.737,0.6505,-0.1243,42.05,177.71,82.43,351.47
479,-0.3361,0.6003,0.6094,-0.3941,123.94,189.41,96.52,342.47
480,-0.5328,0.3905,0.5015,-0.5587,152.2,323.08,237.99,335.08
481,-0.5203,0.3875,0.4206,-0.6342,136.62,339.37,244.66,324.71
482,-0.5085,0.3642,0.3134,-0.7145,114.12,351.82,246.42,326.84
483,-0.6498,0.3816,0.2634,-0.6023,106.64,17.4,283.12,321.95
484,-0.783,0.4016,0.1526,-0.4497,73.78,37.94,313.34,318.28
485,-0.8927,0.3136,0.2424,-0.2145,69.13,33.61,343.71,327.05
486,-0.9055,0.2618,0.3292,0.0568,69.01,38.36,19.51,324.91
487,-0.8695,0.2164,0.3164,0.3115,49.08,39.08,48.25,321.16
488,-0.8281,0.0691,0.2902,0.4746,49.04,25.38,65.25,325.45
489,-0.8655,0.2048,0.2742,0.3657,37.91,35.94,52.01,328.62
490,-0.8674,0.3434,0.1832,0.3102,12.03,45.5,41.88,326.9
491,-0.8486,0.2672,0.1905,0.415,11.65,37.94,54.13,328.42
492,-0.8183,0.3254,0.2414,0.4077,14.9,47.36,56.24,329.61
493,-0.8,0.423,0.2538,0.3415,13.45,58.88,50.03,331.6
494,-0.7572,0.5337,0.2625,0.2699,12.57,72.88,43.88,328.39
495,-0.687,0.6861,0.1826,0.1549,4.39,90.47,27.63,325.99
496,-0.6198,0.7799,0.0876,0.0001,12.44,103.48,7.9,327.72
497,-0.4565,0.8835,0.004,-0.105,21.81,124.85,354.81,338.37
498,-0.1337,0.9832,-0.0008,-0.1247,28.35,164.26,357.94,341.42
499,0.0112,0.9974,-0.0532,0.0475,349.25,181.58,353.82,349.49
500,0.0398,0.9916,-0.0495,0.1125,334.67,185.3,353.7,349.74
501,0.3721,0.9089,-0.1879,0.0141,13.12,223.32,339.24,356.31
502,0.5666,0.7599,-0.3046,-0.0931,58.24,247.06,335.85,1.85
503,0.6865,0.5829,-0.4063,-0.1545,95.12,269.18,337.19,11.89
504,0.8126,0.3509,-0.4314,-0.1743,110.86,312.25,358.03,19.2
505,0.7941,0.4133,-0.407,-0.1815,105.59,302.73,355.42,26.35
506,0.7648,0.4983,-0.3608,-0.1912,95.88,291.26,354.25,25.25
507,0.6348,0.7007,-0.2868,-0.1541,70.93,259.64,345.33,20.29
508,0.4779,0.8609,-0.1489,-0.0913,34.87,236.5,349.79,18.6
509,0.4024,0.9122,0.0476,-0.0608,8.34,227.9,7.83,2.79
510,0.2766,0.9473,0.1385,-0.0835,9.36,213.3,18.04,6.29
511,0.228,0.9483,0.2013,-0.0907,9.19,208.06,25.12,0.94
512,0.1799,0.94,0.2743,-0.0935,8.84,203.0,33.44,359.05
513,0.1258,0.9272,0.3377,-0.1019,11.93,197.68,40.96,1.32
514,0.0868,0.9014,0.3791,-0.1901,32.14,198.23,48.22,355.2
515,0.0417,0.89,0.4055,-0.2043,38.53,194.72,51.5,353.38
516,0.0094,0.883,0.4282,-0.1918,38.61,191.05,53.63,355.2
517,-0.0575,0.8851,0.4376,-0.1473,36.24,181.63,52.88,346.4
518,-0.149,0.8704,0.4456,-0.1473,45.82,172.01,52.6,349.06
519,-0.1733,0.865,0.4418,-0.1628,51.55,170.03,51.83,347.42
520,-0.2121,0.8507,0.4563,-0.1519,53.76,165.57,52.95,346.59
521,-0.5105,0.6756,0.527,0.0725,52.23,121.43,61.1,347.57
522,-0.6552,0.5174,0.4997,0.2309,49.16,92.19,64.33,340.37
523,-0.7175,0.4864,0.4636,0.1837,58.22,83.63,54.87,340.37
524,-0.83,0.3369,0.4445,0.0075,94.24,56.26,27.29,341.98
525,-0.9414,-0.1897,0.2181,-0.1739,40.32,332.53,334.09,335.97
526,-0.7819,-0.6155,-0.0293,-0.0946,341.33,284.12,353.49,331.2
527,-0.6863,-0.7205,-0.0629,-0.0771,337.22,267.31,359.11,324.59
528,-0.5965,-0.7942,-0.0552,-0.1023,333.61,254.05,357.98,324.71
529,-0.5983,-0.7769,-0.1582,-0.1157,316.69,253.93,6.64,322.03
530,-0.6443,-0.7124,-0.1918,-0.2014,295.43,263.99,0.93,321.34
531,-0.6757,-0.6815,-0.1173,-0.2554,299.12,272.89,347.59,324.38
532,-0.6927,-0.6431,-0.1688,-0.2795,287.21,278.28,347.8,326.04
533,-0.6677,-0.6639,-0.228,-0.2477,281.4,271.07,357.92,324.29
534,-0.6397,-0.7136,-0.1658,-0.2326,294.09,264.98,355.83,325.75
535,-0.5966,-0.7635,-0.1928,-0.1548,304.38,254.25,7.12,324.66
536,-0.5661,-0.7862,-0.2089,-0.1331,307.05,248.81,11.46,322.7
537,-0.5477,-0.7527,-0.3314,-0.1539,287.02,243.97,24.26,321.91
538,-0.5518,-0.7223,-0.3981,-0.124,283.6,242.71,33.89,323.8
539,-0.5637,-0.6514,-0.4965,-0.1068,271.32,241.47,47.38,323.32
540,-0.5166,-0.572,-0.6239,-0.1291,255.19,224.8,72.05,324.12
541,-0.5146,-0.563,-0.6386,-0.1022,258.88,224.96,75.09,327.28
542,-0.5633,-0.5551,-0.612,0.0043,273.58,239.91,69.87,325.7
543,-0.6177,-0.5167,-0.5923,0.0232,269.88,250.5,65.12,324.44
544,-0.6379,-0.4863,-0.597,0.0133,263.04,253.72,64.37,326.25
545,-0.6622,-0.5754,-0.4377,0.197,318.66,267.23,54.8,324.12
546,-0.6296,-0.6612,-0.3239,0.2481,350.85,265.16,47.99,324.99
547,-0.6741,-0.6421,-0.3047,0.201,342.42,269.4,42.08,321.99
548,-0.7057,-0.6466,-0.1664,0.2372,8.24,276.25,33.46,324.16
549,-0.6662,-0.6989,-0.0843,0.2461,26.8,270.52,27.27,322.15
550,-0.6188,-0.7384,-0.1479,0.2233,16.88,262.19,30.02,319.71
551,-0.5616,-0.7623,-0.1589,0.2796,28.69,257.31,35.05,320.17
552,-0.4177,-0.8703,-0.0328,0.2589,50.08,235.21,17.56,321.34
553,-0.2124,-0.95,0.0398,0.2255,52.89,205.51,1.3,320.19
554,-0.0745,-0.9803,0.1595,0.0891,22.88,186.9,342.21,318.08
555,-0.3308,-0.9146,0.1979,-0.1221,349.39,221.01,333.59,316.19
556,-0.7677,-0.4809,0.4097,-0.107,63.5,283.72,318.96,315.58
557,-0.8921,-0.246,0.3768,-0.0402,81.46,321.74,340.17,320.04
558,-0.8014,-0.4687,0.3603,0.0907,82.98,293.7,345.11,326.11
559,-0.7135,-0.6136,0.3322,0.064,67.09,271.8,337.69,324.01
560,-0.4849,-0.794,0.3286,-0.1623,6.99,241.45,317.11,322.58
561,-0.0251,-0.8322,0.3974,-0.3859,283.04,206.44,299.57,319.23
562,0.1957,-0.6244,0.6534,-0.3807,266.03,201.78,257.84,318.19
563,0.2828,-0.3589,0.8162,-0.3536,268.64,212.39,213.53,314.36
564,0.4556,-0.2112,0.7861,-0.3603,239.41,229.0,180.43,308.92
565,0.5467,0.0443,0.8231,-0.1471,235.02,218.98,149.6,308.59
566,0.4639,0.1497,0.8731,0.0076,251.35,192.44,154.14,305.28
567,0.4638,0.1414,0.8727,-0.0573,255.02,202.31,150.49,308.58
568,0.4768,0.2501,0.8422,0.0277,250.42,199.44,136.77,304.6
569,0.392,0.2573,0.8832,0.0104,271.49,194.83,141.46,305.28
570,0.3717,0.2968,0.8797,-0.0016,278.47,197.16,136.3,304.32
571,0.3781,0.4311,0.817,0.0614,275.76,197.71,117.49,306.25
572,0.3594,0.5032,0.7678,0.1674,267.82,188.68,109.82,304.54
573,0.2791,0.589,0.7307,0.2032,279.33,182.4,101.37,306.98
574,0.4072,0.6847,0.5503,0.2503,255.46,207.44,63.92,304.51
575,0.4255,0.6492,0.4195,0.4706,209.05,218.95,35.13,302.01
576,0.4265,0.4721,0.3267,0.6989,220.37,8.99,236.5,305.54
577,0.4389,0.398,0.3946,0.7023,230.24,28.86,225.43,309.56
578,0.4256,0.3294,0.5763,0.615,232.8,74.5,198.88,309.33
579,0.2479,0.3713,0.5462,0.7088,254.29,77.79,174.86,308.61
580,0.1305,0.3627,0.7053,0.5949,283.99,109.12,153.11,312.03
581,0.0555,0.3541,0.8255,0.4359,312.81,132.05,144.19,306.58
582,-0.0129,0.3706,0.8766,0.3068,336.36,145.99,137.79,308.32
583,-0.069,0.4034,0.7595,0.5056,324.72,120.18,134.25,310.11
584,-0.0753,0.4894,0.5416,0.6794,288.63,94.63,128.87,309.17
585,-0.0992,0.4775,0.4468,0.7501,282.25,79.28,132.34,310.63
586,-0.098,0.3063,0.551,0.7701,317.34,77.27,148.38,310.93
587,0.0434,0.3929,0.5597,0.7284,283.22,85.26,151.29,311.21
588,0.2193,0.5639,0.5001,0.6196,226.7,110.08,132.51,310.79
589,0.2447,0.4237,0.6024,0.6307,247.96,98.73,158.83,310.96
590,0.2932,0.5117,0.5921,0.5492,229.18,122.7,136.98,312.76
591,0.2896,0.5575,0.5677,0.5319,225.56,133.45,122.95,308.4
592,0.3146,0.6079,0.4362,0.5841,200.11,133.28,111.13,309.37
593,0.1885,0.5998,0.4697,0.6197,225.99,114.32,122.39,305.92
594,-0.2112,0.5895,0.5897,0.5101,318.74,114.65,103.33,305.92
595,-0.5499,0.4891,0.5037,0.4525,12.78,89.18,85.2,305.28
596,-0.6889,0.4807,0.2973,0.4539,356.93,68.83,65.7,304.92
597,-0.7043,0.5173,0.0676,0.4815,312.48,60.14,54.83,304.18
598,-0.8092,0.3323,-0.0176,0.4843,318.98,33.78,55.51,306.81
599,-0.8052,0.4256,-0.1909,0.3662,283.5,44.01,32.96,307.64
600,-0.8138,0.3953,-0.1833,0.3844,285.93,39.02,37.03,306.33
601,-0.8196,0.0489,-0.1843,0.5402,318.41,352.69,68.12,307.18
602,-0.7642,-0.0625,-0.3561,0.5342,302.96,327.2,78.47,308.53
603,-0.5323,-0.1022,-0.4021,0.7379,327.8,313.03,115.42,309.9
604,-0.1256,-0.1576,-0.1199,0.9721,32.07,343.51,162.94,311.05
605,0.2421,-0.0934,0.0746,0.9629,16.53,11.01,209.03,311.21
606,0.3723,-0.0669,0.1705,0.9098,359.4,21.1,224.46,315.15
607,0.3768,0.054,0.1943,0.9041,331.74,18.68,222.92,313.96
608,0.4315,0.1647,-0.1072,0.8805,337.21,340.27,234.2,312.55
609,0.5614,0.1557,-0.2793,0.7632,8.72,322.92,251.21,312.2
610,0.5765,0.0985,-0.1827,0.7903,6.31,336.24,251.56,315.15
611,0.5413,0.08,-0.1669,0.8202,5.67,338.85,246.32,315.9
612,0.4646,0.0848,-0.1697,0.865,1.26,338.14,236.36,317.7
613,0.5685,0.1406,-0.1025,0.8041,347.43,340.93,251.58,313.65
614,0.6168,0.2247,0.0868,0.7493,307.3,350.55,261.14,316.96
615,0.5257,0.3504,0.5383,0.5577,213.8,52.98,226.06,315.14
616,0.5317,0.295,0.7519,0.2548,216.43,167.16,146.47,313.78
617,0.5953,0.2347,0.7639,0.0837,216.82,208.66,124.97,316.71
618,0.6024,0.0854,0.7923,-0.0462,217.6,213.12,143.67,317.29
619,0.495,-0.0541,0.8465,-0.1885,241.73,211.16,169.34,317.92
620,0.4023,-0.1786,0.8425,-0.3105,255.84,218.12,184.77,319.84
621,0.2315,-0.2978,0.7911,-0.4816,278.46,235.49,199.13,321.37
622,-0.0365,-0.3864,0.7481,-0.5382,317.65,243.37,221.47,322.13
623,-0.125,-0.4208,0.6888,-0.5769,323.48,251.39,229.67,325.19
624,-0.0936,-0.4857,0.5757,-0.6511,296.7,260.89,233.14,325.39
625,-0.1325,-0.4624,0.4812,-0.7329,293.24,277.52,229.95,326.93
626,-0.1535,-0.5101,0.4933,-0.6877,293.24,269.51,238.82,327.35
627,-0.1608,-0.5902,0.4767,-0.6313,287.41,259.18,251.81,326.18
628,-0.0611,-0.7086,0.3837,-0.589,256.03,240.99,271.08,325.78
629,-0.0561,-0.7751,0.38,-0.5016,265.38,223.67,287.86,324.65
630,-0.069,-0.7877,0.4388,-0.4269,284.54,217.68,288.45,326.83
631,-0.0413,-0.7794,0.4903,-0.3879,291.32,212.59,285.33,325.87
632,-0.1343,-0.7301,0.5266,-0.4143,304.76,225.54,276.62,327.62
633,-0.2752,-0.6818,0.5176,-0.4375,323.68,240.65,274.91,325.21
634,-0.462,-0.5891,0.5483,-0.3728,7.73,252.79,276.96,327.21
635,-0.566,-0.5675,0.5542,-0.2248,43.7,253.85,287.86,327.19
636,-0.5178,-0.6705,0.528,-0.0585,55.86,238.87,299.53,328.53
637,-0.4589,-0.7159,0.5238,0.0498,67.02,226.51,302.36,328.81
638,-0.4733,-0.6389,0.5775,0.1851,103.11,218.96,295.16,329.25
639,-0.4185,-0.3766,0.6953,0.4468,133.39,129.27,202.23,330.52
640,-0.1951,0.2708,0.6397,0.6923,345.61,87.98,141.57,327.61
641,0.0333,0.741,0.3394,0.5784,236.76,133.75,77.8,327.61
642,0.2134,0.841,0.1304,0.4798,240.77,207.55,1.64,324.28
643,0.3189,0.8087,0.0084,0.4941,252.87,238.73,329.48,325.95
644,0.3638,0.7115,-0.0938,0.5939,258.06,267.27,296.1,325.43
645,0.397,0.5915,-0.1058,0.6938,265.09,294.27,271.26,325.43
646,0.4084,0.4672,-0.2434,0.7454,300.29,300.86,254.63,328.96
647,0.2664,0.3425,-0.4094,0.8026,321.26,297.12,228.63,328.09
648,0.1329,0.2514,-0.463,0.8395,325.21,297.78,208.54,329.34
649,0.018,0.2516,-0.535,0.8063,314.54,289.04,198.87,326.31
650,-0.1332,0.415,-0.4393,0.7855,259.47,294.94,194.07,329.19
651,-0.3076,0.4415,-0.3574,0.7634,233.27,322.31,159.9,324.38
652,-0.5551,0.3861,-0.0285,0.7362,286.24,28.91,96.14,320.83
653,-0.679,0.2925,0.2364,0.6305,354.53,44.11,84.64,319.64
654,-0.6997,0.168,0.3396,0.6057,31.53,42.2,87.88,316.85
655,-0.7642,0.0168,0.3793,0.5214,68.42,30.62,78.24,315.65
656,-0.8405,-0.0604,0.3239,0.43,73.24,12.74,58.42,315.47
657,-0.9435,-0.0019,0.1478,0.2966,32.52,5.02,35.62,314.84
658,-0.9592,-0.1792,0.0582,0.2108,21.58,341.04,22.98,315.17
659,-0.85,-0.5116,0.1,0.0758,28.67,298.12,1.57,315.81
660,-0.7671,-0.6076,0.1906,0.0779,45.55,281.83,353.02,314.68
661,-0.7838,-0.574,0.202,0.124,54.65,286.98,357.58,312.04
662,-0.962,-0.2473,0.1123,-0.0271,23.37,330.52,353.68,310.01
663,-0.8787,0.3741,-0.1208,-0.2707,358.89,46.3,325.52,311.21
664,-0.5129,0.7508,-0.2268,-0.3489,33.88,103.93,313.1,314.66
665,-0.1321,0.8182,-0.4346,-0.3524,55.01,143.9,294.93,321.71
666,0.3665,0.381,-0.6978,-0.4831,123.19,123.78,201.95,323.13
667,0.5086,-0.2649,-0.5862,-0.5723,34.09,79.61,110.98,326.64
668,0.4229,-0.2431,-0.2583,-0.8339,338.45,40.37,122.25,330.3
669,0.2662,-0.3705,-0.5031,-0.7339,327.96,76.82,127.39,335.82
670,0.1271,-0.1706,-0.9419,-0.2598,17.35,147.38,156.92,336.15
671,0.187,0.1458,-0.9237,0.3008,29.88,219.17,203.28,321.51
672,0.3259,0.2454,-0.7615,0.5037,28.85,253.18,226.46,315.6
673,0.2964,0.3511,-0.7463,0.4816,11.97,248.75,234.48,311.99
674,0.2253,-0.0476,-0.9395,0.2537,53.16,210.6,181.59,313.88
675,0.1173,-0.5097,-0.8433,-0.1238,8.22,160.78,117.0,315.21
676,0.1682,-0.5169,-0.7826,-0.3034,354.23,139.49,114.17,315.74
677,0.3553,-0.5405,-0.6831,-0.339,13.67,121.42,99.46,322.18
678,0.419,-0.6062,-0.5923,-0.3258,11.63,116.03,85.04,324.78
679,0.2692,-0.6678,-0.5158,-0.4642,319.98,116.82,87.76,322.91
680,-0.0802,-0.7883,-0.2592,-0.5523,228.36,157.04,51.38,325.42
681,-0.3376,-0.8209,0.0036,-0.4607,262.14,238.05,331.17,333.25
682,-0.4721,-0.7921,0.1326,-0.3635,306.43,251.05,321.69,341.0
683,-0.6056,-0.64,0.1871,-0.4343,321.55,276.74,305.83,346.21
684,-0.7359,-0.485,0.1447,-0.4498,334.19,300.02,304.6,347.42
685,-0.7681,-0.3389,0.2361,-0.4893,3.56,311.23,294.19,350.7
686,-0.7609,-0.2697,0.2684,-0.5255,14.37,315.72,287.82,350.84
687,-0.7747,-0.2633,0.105,-0.5652,344.49,327.9,290.0,0.0
688,-0.7573,-0.1184,0.0247,-0.6418,346.84,347.74,280.14,356.71
689,-0.7587,-0.0028,0.1044,-0.643,17.82,351.94,278.81,356.27
690,-0.7674,-0.0524,0.0399,-0.6377,359.36,352.45,280.57,1.19
691,-0.7186,-0.0703,-0.0204,-0.6916,345.46,355.79,272.46,0.0
692,-0.7238,-0.154,0.0015,-0.6726,336.34,346.71,275.59,354.05
693,-0.678,-0.2444,0.0268,-0.6927,324.81,337.25,272.33,356.4
694,-0.5764,-0.3603,-0.0227,-0.7331,292.67,332.67,264.77,356.03
695,-0.4698,-0.4813,-0.102,-0.733,253.47,329.61,260.83,352.06
696,-0.2688,-0.6156,-0.2676,-0.6908,192.21,21.39,203.26,349.38
697,-0.0019,-0.7192,-0.4327,-0.5437,256.82,131.16,86.82,342.87
698,0.0813,-0.7648,-0.4571,-0.4467,284.98,137.82,76.65,337.02
699,0.1726,-0.7803,-0.4167,-0.4333,295.67,131.87,70.88,332.19
700,0.3281,-0.7633,-0.4471,-0.3315,335.44,125.32,67.08,332.92
701,0.5312,-0.701,-0.411,-0.2398,11.53,108.8,56.64,332.4
702,0.6395,-0.6432,-0.3305,-0.261,9.98,92.64,49.63,326.08
